время;sin(t);sin(t*5);sin(t*10);sin(t*20);sin(t*50);sin(t*10)+sin(t*50);sin(t*10)+sin(t*20)+sin(t*50)
23.04.64 3:07;-0,959589124;-0,144004649;0;0,546373581;0;1,277114311;1,823487892
23.04.64 3:21;-0,962355147;-0,193282917;0;0,701876313;0;1,310049565;2,011925878
23.04.64 3:36;-0,965024935;-0,242078079;0;0,82939745;0;1,11130948;1,94070693
23.04.64 3:50;-0,967598221;-0,290268172;0;0,923853129;0;0,750801032;1,674654161
23.04.64 4:04;-0,970074749;-0,337732746;0;0,981477699;0;0,336935465;1,318413164
23.04.64 4:19;-0,97245427;-0,384353164;0;0,99997385;0;-0,010115856;0,989857993
23.04.64 4:33;-0,974736546;-0,430012898;0;0,978604199;0;-0,188031862;0,790572337
23.04.64 4:48;-0,97692135;-0,474597825;0;0,918220687;0;-0,137566903;0,780653784
23.04.64 5:02;-0,979008462;-0,517996504;0;0,821230614;0;0,142787122;0,964017736
23.04.64 5:16;-0,980997674;-0,560100462;0;0,691500668;0;0,59629301;1,287793678
23.04.64 5:31;-0,982888787;-0,60080446;0;0,534202772;0;1,121740563;1,655943335
23.04.64 5:45;-0,984681612;-0,64000676;0;0,355607898;0;1,598128222;1,953736119
23.04.64 6:00;-0,98637597;-0,677609377;0;0,162836059;0;1,914212065;2,077048124
23.04.64 6:14;-0,987971691;-0,713518322;0;-0,03642754;0;1,995688325;1,959260785
23.04.64 6:28;-0,989468615;-0,747643844;0;-0,234238888;0;1,823354718;1,58911583
23.04.64 6:43;-0,990866594;-0,779900645;0;-0,422711871;0;1,437804381;1,015092511
23.04.64 6:57;-0,992165487;-0,810208101;0;-0,594332665;0;0,929503247;0,335170582
23.04.64 7:12;-0,993365164;-0,838490459;0;-0,742259291;0;0,416680093;-0,325579198
23.04.64 7:26;-0,994465505;-0,864677027;0;-0,860594382;0;0,016442178;-0,844152204
23.04.64 7:40;-0,9954664;-0,888702353;0;-0,94462029;0;-0,183812278;-1,128432568
23.04.64 7:55;-0,99636775;-0,910506386;0;-0,990987169;0;-0,147686369;-1,138673538
23.04.64 8:09;-0,997169464;-0,930034627;0;-0,997846516;0;0,101430478;-0,896416038
23.04.64 8:24;-0,997871462;-0,947238266;0;-0,964924872;0;0,48623438;-0,478690492
23.04.64 8:38;-0,998473673;-0,962074302;0;-0,893534718;0;0,894596659;0,001061941
23.04.64 8:52;-0,998976038;-0,974505654;0;-0,786522154;0;1,207195858;0,420673704
23.04.64 9:07;-0,999378506;-0,984501249;0;-0,648153434;0;1,326925034;0,6787716
23.04.64 9:21;-0,999681037;-0,992036104;0;-0,483944882;0;1,202872473;0,71892759
23.04.64 9:36;-0,999883601;-0,997091385;0;-0,300442975;0;0,843002448;0,542559472
23.04.64 9:50;-0,999986178;-0,999654457;0;-0,104963355;0;0,312429186;0,207465831
23.04.64 10:04;-0,999988756;-0,999718914;0;0,094700823;0;-0,282295616;-0,187594793
23.04.64 10:19;-0,999891337;-0,997284593;0;0,290589579;0;-0,819037043;-0,528447465
23.04.64 10:33;-0,999693929;-0,992357581;0;0,474893444;0;-1,189745302;-0,714851857
23.04.64 10:48;-0,999396552;-0,984950192;0;0,640264807;0;-1,326676639;-0,686411832
23.04.64 11:02;-0,998999237;-0,97508094;0;0,780110832;0;-1,218749383;-0,43863855
23.04.64 11:16;-0,998502023;-0,962774493;0;0,888856301;0;-0,914032869;-0,025176568
23.04.64 11:31;-0,997904959;-0,948061612;0;0,962165873;0;-0,507762122;0,454403751
23.04.64 11:45;-0,997208106;-0,93097907;0;0,997116929;0;-0,118814876;0,878302053
23.04.64 12:00;-0,996411532;-0,911569566;0;0,992316079;0;0,139587769;1,131903848
23.04.64 12:14;-0,995515319;-0,889881612;0;0,947954718;0;0,187781599;1,135736317
23.04.64 12:28;-0,994519554;-0,865969418;0;0,865801394;0;-0,000672289;0,865129105
23.04.64 12:43;-0,993424339;-0,839892751;0;0,749131301;0;-0,392368048;0,356763253
23.04.64 12:57;-0,992229782;-0,81171679;0;0,602595707;0;-0,902106764;-0,299511057
23.04.64 13:12;-0,990936003;-0,781511959;0;0,432036524;0;-1,413649189;-0,981612666
23.04.64 13:26;-0,989543131;-0,749353756;0;0,244253408;0;-1,808089612;-1,563836204
23.04.64 13:40;-0,988051305;-0,715322558;0;0,046732679;0;-1,992904794;-1,946172116
23.04.64 13:55;-0,986460675;-0,679503427;0;-0,152651134;0;-1,924566431;-2,077217566
23.04.64 14:09;-0,9847714;-0,641985891;0;-0,345949228;0;-1,619181197;-1,965130425
23.04.64 14:24;-0,982983649;-0,602863724;0;-0,525455419;0;-1,148553519;-1,674008937
23.04.64 14:38;-0,9810976;-0,562234712;0;-0,684013359;0;-0,622634966;-1,306648325
23.04.64 14:52;-0,979113442;-0,520200407;0;-0,815301846;0;-0,162656974;-0,97795882
23.04.64 15:07;-0,977031374;-0,476865871;0;-0,914086821;0;0,128475585;-0,785611236
23.04.64 15:21;-0,974851603;-0,432339418;0;-0,976430039;0;0,191282045;-0,785147993
23.04.64 15:36;-0,972574348;-0,386732343;0;-0,999846072;0;0,024151003;-0,975695069
23.04.64 15:50;-0,970199837;-0,340158638;0;-0,983401398;0;-0,316402702;-1,2998041
23.04.64 16:04;-0,967728306;-0,292734713;0;-0,927751614;0;-0,729730613;-1,657482227
23.04.64 16:19;-0,965160003;-0,244579104;0;-0,8351153;0;-1,095865455;-1,930980755
23.04.64 16:33;-0,962495185;-0,195812175;0;-0,709185574;0;-1,305080852;-2,014266427
23.04.64 16:48;-0,959734118;-0,146555817;0;-0,554982858;0;-1,284956844;-1,839939702
23.04.64 17:02;-0,956877079;-0,096933147;0;-0,378654727;0;-1,018322607;-1,396977333
23.04.64 17:16;-0,953924352;-0,047068193;0;-0,187230826;0;-0,547681265;-0,734912091
23.04.64 17:31;-0,950876234;0,002914406;0;0,011657377;0;0,034968763;0,04662614
23.04.64 17:45;-0,94773303;0,052889721;0;0,210080836;0;0,610426069;0,820506905
23.04.64 18:00;-0,944495052;0,102732839;0;0,400129036;0;1,061236598;1,461365634
23.04.64 18:14;-0,941162626;0,152319178;0;0,574225354;0;1,300216311;1,874441665
23.04.64 18:28;-0,937736085;0,201524799;0;0,725429119;0;1,291565172;2,016994291
23.04.64 18:43;-0,93421577;0,250226713;0;0,847712315;0;1,059405328;1,907117643
23.04.64 18:57;-0,930602035;0,29830319;0;0,936199895;0;0,68165531;1,617855205
23.04.64 19:12;-0,926895241;0,345634065;0;0,98736414;0;0,270742256;1,258106397
23.04.64 19:26;-0,923095757;0,392101034;0;0,999165293;0;-0,054123411;0,945041881
23.04.64 19:40;-0,919203965;0,437587955;0;0,971132878;0;-0,19632075;0,774812128
23.04.64 19:55;-0,915220254;0,481981134;0;0,90438446;0;-0,105645152;0,798739308
23.04.64 20:09;-0,911145021;0,525169612;0;0,801581088;0;0,209246045;1,010827133
23.04.64 20:24;-0,906978674;0,567045438;0;0,666821207;0;0,682817856;1,349639063
23.04.64 20:38;-0,90272163;0,607503947;0;0,505477269;0;1,208587386;1,714064655
23.04.64 20:52;-0,898374315;0,646444012;0;0,323981547;0;1,665099989;1,989081536
23.04.64 21:07;-0,893937163;0,683768304;0;0,129569704;0;1,945592945;2,075162649
23.04.64 21:21;-0,889410618;0,719383531;0;-0,070007675;0;1,984084664;1,914076989
23.04.64 21:36;-0,884795133;0,753200673;0;-0,266794069;0;1,771502373;1,504708304
23.04.64 21:50;-0,880091169;0,785135207;0;-0,452944225;0;1,357899937;0,904955712
23.04.64 22:04;-0,875299196;0,815107311;0;-0,621036924;0;0,840222847;0,219185923
23.04.64 22:19;-0,870419695;0,843042071;0;-0,764370841;0;0,338615737;-0,425755103
23.04.64 22:33;-0,865453152;0,868869666;0;-0,877231704;0;-0,032927261;-0,910158966
23.04.64 22:48;-0,860400065;0,892525538;0;-0,955120108;0;-0,194384165;-1,149504273
23.04.64 23:02;-0,855260938;0,913950562;0;-0,994930887;0;-0,119187954;-1,114118841
23.04.64 23:16;-0,850036286;0,933091185;0;-0,995076911;0;0,159398422;-0,83567849
23.04.64 23:31;-0,844726631;0,949899567;0;-0,955552359;0;0,556574366;-0,398977993
23.04.64 23:45;-0,839332504;0,964333693;0;-0,87793295;0;0,956929579;0,078996629
24.04.64 0:00;-0,833854444;0,976357488;0;-0,765313125;0;1,242882042;0,477568917
24.04.64 0:14;-0,828293;0,985940898;0;-0,62218268;0;1,32366165;0,70147897
24.04.64 0:28;-0,822648727;0,993059969;0;-0,454247776;0;1,157741316;0,70349354
24.04.64 0:43;-0,81692219;0,997696907;0;-0,268203445;0;0,763221557;0,495018112
24.04.64 0:57;-0,811113961;0,999840123;0;-0,07146669;0;0,213623903;0,142157213
24.04.64 1:12;-0,805224622;0,999484259;0;0,128119216;0;-0,37987923;-0,251760014
24.04.64 1:26;-0,799254761;0,996630204;0;0,322597413;0;-0,895449733;-0,57285232
24.04.64 1:40;-0,793204975;0,991285094;0;0,50421467;0;-1,2301795;-0,72596483
24.04.64 1:55;-0,787075869;0,983462287;0;0,665730479;0;-1,325052897;-0,659322418
24.04.64 2:09;-0,780868057;0,973181336;0;0,800705715;0;-1,17916666;-0,378460945
24.04.64 2:24;-0,774582158;0,960467939;0;0,90375934;0;-0,849727983;0,054031357
24.04.64 2:38;-0,768218801;0,945353872;0;0,970782933;0;-0,437833488;0,532949445
24.04.64 2:52;-0,761778624;0,927876913;0;0,999104473;0;-0,06351303;0,935591443
24.04.64 3:07;-0,755262269;0,908080744;0;0,987594872;0;0,163849473;1,151444344
24.04.64 3:21;-0,748670388;0,886014847;0;0,936712979;0;0,172474264;1,109187242
24.04.64 3:36;-0,742003641;0,861734374;0;0,848487295;0;-0,054079065;0,79440823
24.04.64 3:50;-0,735262695;0,835300014;0;0,726435101;0;-0,472743219;0,253691882
24.04.64 4:04;-0,728448222;0,806777839;0;0,575422232;0;-0,991363671;-0,41594144
24.04.64 4:19;-0,721560906;0,77623914;0;0,401469093;0;-1,491157901;-1,089688808
24.04.64 4:33;-0,714601434;0,743760246;0;0,21151065;0;-1,855715627;-1,644204977
24.04.64 4:48;-0,707570502;0,703852223;0;0,013119944;0;-1,999440584;-1,98632064
24.04.64 5:02;-0,700468814;0,751812141;0;-0,185793813;0;-1,888470907;-2,07426472
24.04.64 5:16;-0,69329708;0,796089684;0;-0,377300556;0;-1,548956434;-1,92625699
24.04.64 5:31;-0,686056017;0,836467979;0;-0,553765518;0;-1,060666498;-1,614432016
24.04.64 5:45;-0,678746348;0,872749255;0;-0,708153595;0;-0,537493147;-1,245646742
24.04.64 6:00;-0,671368806;0,904755805;0;-0,834309823;0;-0,099622928;-0,933932751
24.04.64 6:14;-0,663924127;0,932330862;0;-0,927204752;0;0,155809988;-0,771394763
24.04.64 6:28;-0,656413056;0,955339363;0;-0,983134953;0;0,178405006;-0,804729947
24.04.64 6:43;-0,648836345;0,973668612;0;-0,999870666;0;-0,023286351;-1,023157016
24.04.64 6:57;-0,64119475;0,987228833;0;-0,97674469;0;-0,383994872;-1,360739562
24.04.64 7:12;-0,633489036;0,995953607;0;-0,914678987;0;-0,797872585;-1,712551571
24.04.64 7:26;-0,625719975;0,999800201;0;-0,816147918;0;-1,144583226;-1,960731144
24.04.64 7:40;-0,617888341;0,998749774;0;-0,685079608;0;-1,318954643;-2,004034251
24.04.64 7:55;-0,609994919;0,992807472;0;-0,526699335;0;-1,256931287;-1,783630622
24.04.64 8:09;-0,602040499;0,982002399;0;-0,347321222;0;-0,951470702;-1,298791924
24.04.64 8:24;-0,594025875;0,966387478;0;-0,154096508;0;-0,454489856;-0,608586364
24.04.64 8:38;-0,585951848;0,946039192;0;0,045271548;0;0,135617424;0,180888972
24.04.64 8:52;-0,577819227;0,921057207;0;0,24283477;0;0,69783805;0,94067282
24.04.64 9:07;-0,569628825;0,891563884;0;0,430716935;0;1,117933429;1,548650365
24.04.64 9:21;-0,56138146;0,857703682;0;0,601427776;0;1,316175129;1,917602905
24.04.64 9:36;-0,553077957;0,819642447;0;0,74816159;0;1,266634111;2,0147957
24.04.64 9:50;-0,544719148;0,777566604;0;0,865068561;0;1,00330318;1,868371741
24.04.64 10:04;-0,536305866;0,73168224;0;0,947487979;0;0,611555907;1,559043886
24.04.64 10:19;-0,527838955;0,682214097;0;0,992134042;0;0,207035367;1,199169409
24.04.64 10:33;-0,51931926;0,62940447;0;0,997226851;0;-0,092856452;0,904370398
24.04.64 10:48;-0,510747633;0,57351202;0;0,962563372;0;-0,197886212;0,764677159
24.04.64 11:02;-0,502124933;0,514810508;0;0,889525529;0;-0,067249444;0,822276085
24.04.64 11:16;-0,49345202;0,453587455;0;0,781025111;0;0,280288326;1,061313437
24.04.64 11:31;-0,484729762;0,39014273;0;0,641387685;0;0,77085395;1,412241636
24.04.64 11:45;-0,475959032;0,324787087;0;0,476180157;0;1,293441316;1,769621473
24.04.64 12:00;-0,467140706;0,257840637;0;0,291988829;0;1,726998572;2,018987401
24.04.64 12:14;-0,458275667;0,189631283;0;0,096156828;0;1,969996947;2,066153775
24.04.64 12:28;-0,4493648;0,120493116;0;-0,103508643;0;1,965242359;1,861733716
24.04.64 12:43;-0,440408998;0,050764773;0;-0,299047551;0;1,713855533;1,414807983
24.04.64 12:57;-0,431409155;-0,019212216;0;-0,482664377;0;1,274998049;0,792333673
24.04.64 13:12;-0,422366171;-0,089095103;0;-0,647038897;0;0,751411364;0,104372467
24.04.64 13:26;-0,413280951;-0,158541602;0;-0,785618018;0;0,264309145;-0,521308872
24.04.64 13:40;-0,404154403;-0,227211565;0;-0,892877028;0;-0,076230333;-0,969107361
24.04.64 13:55;-0,39498744;-0,294768645;0;-0,964539848;0;-0,198123458;-1,162663306
24.04.64 14:09;-0,385780979;-0,360881949;0;-0,997749508;0;-0,084817026;-1,082566535
24.04.64 14:24;-0,37653594;-0,425227654;0;-0,991182045;0;0,220791745;-0,7703903
24.04.64 14:38;-0,367253247;-0,487490593;0;-0,945099281;0;0,627009386;-0,318089895
24.04.64 14:52;-0,35793383;-0,547365804;0;-0,861338391;0;1,015964491;0,154626101
24.04.64 15:07;-0,34857862;-0,604560017;0;-0,743238657;0;1,27265075;0,529412093
24.04.64 15:21;-0,339188552;-0,658793096;0;-0,595508344;0;1,313282101;0,717773758
24.04.64 15:36;-0,329764565;-0,709799406;0;-0,424036992;0;1,106015712;0,68197872
24.04.64 15:50;-0,320307602;-0,75732912;0;-0,235660623;0;0,678966979;0,443306356
24.04.64 16:04;-0,310818609;-0,801149435;0;-0,03788921;0;0,113552021;0,075662812
24.04.64 16:19;-0,301298534;-0,841045722;0;0,161392728;0;-0,475214621;-0,313821894
24.04.64 16:33;-0,29174833;-0,876822566;0;0,354240446;0;-0,966645561;-0,612405115
24.04.64 16:48;-0,28216895;-0,908304734;0;0,532965716;0;-1,263694611;-0,730728895
24.04.64 17:02;-0,272561355;-0,935338026;0;0,690443324;0;-1,316484534;-0,62604121
24.04.64 17:16;-0,262926503;-0,957790033;0;0,820395136;0;-1,134290416;-0,31389528
24.04.64 17:31;-0,253265359;-0,975550785;0;0,917640383;0;-0,783046986;0,134593397
24.04.64 17:45;-0,243578889;-0,988533289;0;0,978302203;0;-0,3689924;0,609309803
24.04.64 18:00;-0,233868061;-0,996673958;0;0,999962202;0;-0,012455189;0,987507013
24.04.64 18:14;-0,224133846;-0,999932919;0;0,981756864;0;0,18179574;1,163552603
24.04.64 18:28;-0,214377218;-0,998294208;0;0,924411977;0;0,1503768;1,074788777
24.04.64 18:43;-0,204599153;-0,991765853;0;0,830213702;0;-0,113033649;0,717180053
24.04.64 18:57;-0,194800627;-0,980379829;0;0,702917427;0;-0,556007521;0,146909905
24.04.64 19:12;-0,184982622;-0,964191906;0;0,547598052;0;-1,08008269;-0,532484638
24.04.64 19:26;-0,175146119;-0,943281371;0;0,37044767;0;-1,564770096;-1,194322426
24.04.64 19:40;-0,165292101;-0,917750644;0;0,17852871;0;-1,896975516;-1,718446806
24.04.64 19:55;-0,155421555;-0,887724775;0;-0,020507628;0;-1,998633268;-2,019140895
24.04.64 20:09;-0,145535466;-0,85335083;0;-0,21872639;0;-1,84578675;-2,064513141
24.04.64 20:24;-0,135634824;-0,814797174;0;-0,408225222;0;-1,474444531;-1,882669753
24.04.64 20:38;-0,125720618;-0,772252642;0;-0,581449403;0;-0,971778315;-1,553227717
24.04.64 20:52;-0,115793841;-0,725925616;0;-0,73149303;0;-0,454817703;-1,186310733
24.04.64 21:07;-0,105855484;-0,676043007;0;-0,852374339;0;-0,041857616;-0,894231955
24.04.64 21:21;-0,095906542;-0,62284914;0;-0,939274173;0;0,176421744;-0,762852429
24.04.64 21:36;-0,085948009;-0,566604558;0;-0,988728109;0;0,159052388;-0,829675721
24.04.64 21:50;-0,075980881;-0,507584747;0;-0,998764576;0;-0,075315704;-1,074080281
24.04.64 22:04;-0,066006156;-0,446078787;0;-0,968983451;0;-0,45312461;-1,422108061
24.04.64 22:19;-0,05602483;-0,382387932;0;-0,900572014;0;-0,864079629;-1,764651643
24.04.64 22:33;-0,046037901;-0,316824142;0;-0,796257612;0;-1,188331074;-1,984588686
24.04.64 22:48;-0,036046369;-0,249708547;0;-0,660198933;0;-1,326009819;-1,986208752
24.04.64 23:02;-0,026051232;-0,18136988;0;-0,497820205;0;-1,221883394;-1,719703599
24.04.64 23:16;-0,01605349;-0,112142864;0;-0,315594956;0;-0,879093872;-1,194688828
24.04.64 23:31;-0,006054142;-0,042366571;0;-0,120787932;0;-0,358611914;-0,479399847
24.04.64 23:45;0,00394581;0,027617232;0;0,078834525;0;0,235461601;0,314296126
25.04.64 0:00;0,013945369;0,097465767;0;0,275314098;0;0,781149992;1,05646409
25.04.64 0:14;0,023943532;0,166836914;0;0,460817767;0;1,168230377;1,629048145
25.04.64 0:28;0,033939302;0,235390894;0;0,627950086;0;1,324986472;1,952936558
25.04.64 0:43;0,043931677;0,30279193;0;0,770048017;0;1,235536881;2,005584898
25.04.64 0:57;0,053919659;0,368709891;0;0,881446563;0;0,943498629;1,824945192
25.04.64 1:12;0,06390225;0,432821911;0;0,957704617;0;0,541091202;1,498795818
25.04.64 1:26;0,07387845;0,49481397;0;0,995782009;0;0,146350993;1,142133002
25.04.64 1:40;0,083847262;0,55438243;0;0,994160715;0;-0,125963091;0,868197625
25.04.64 1:55;0,09380769;0,611235525;0;0,952905371;0;-0,19264759;0,760257781
25.04.64 2:09;0,103758737;0,665094789;0;0,873660697;0;-0,022590777;0,85106992
25.04.64 2:24;0,113699408;0,715696419;0;0,759585927;0;0,355462381;1,115048308
25.04.64 2:38;0,12362871;0,762792568;0;0,615228864;0;0,85981919;1,475048054
25.04.64 2:52;0,133545649;0,806152559;0;0,446344567;0;1,375731863;1,82207643
25.04.64 3:07;0,143449233;0,845564016;0;0,259665922;0;1,783404488;2,043070409
25.04.64 3:21;0,153338472;0,880833901;0;0,062635215;0;1,987258125;2,049893339
25.04.64 3:36;0,163212378;0,911789462;0;-0,136892561;0;1,939289563;1,802397003
25.04.64 3:50;0,173069963;0,938279078;0;-0,330962862;0;1,650805128;1,319842266
25.04.64 4:04;0,18291024;0,960173004;0;-0,511838717;0;1,189656868;0,677818151
25.04.64 4:19;0,192732227;0,977364003;0;-0,672309179;0;0,663657782;-0,008651397
25.04.64 4:33;0,202534941;0,989767873;0;-0,805976795;0;0,194236309;-0,611740486
25.04.64 4:48;0,212317402;0,997323862;0;-0,90751266;0;-0,113220099;-1,020732759
25.04.64 5:02;0,22207863;0,999994958;0;-0,972868858;0;-0,195072152;-1,16794101
25.04.64 5:16;0,231817652;0,997768079;0;-0,999439846;0;-0,044893565;-1,044333411
25.04.64 5:31;0,241533491;0,990654133;0;-0,986166321;0;0,285091583;-0,701074737
25.04.64 5:45;0,251225178;0,978687964;0;-0,933577456;0;0,696949558;-0,236627898
25.04.64 6:00;0,260891742;0,961928181;0;-0,843769805;0;1,071185828;0,227416024
25.04.64 6:14;0,270532217;0,940456875;0;-0,720323714;0;1,296187921;0,575864207
25.04.64 6:28;0,28014564;0,914379211;0;-0,568160589;0;1,295751739;0,72759115
25.04.64 6:43;0,289731048;0,883822919;0;-0,393346695;0;1,047949968;0,654603273
25.04.64 6:57;0,299287483;0,848937662;0;-0,20285131;0;0,590720801;0,387869491
25.04.64 7:12;0,308813989;0,809894309;0;-0,004268882;0;0,012806482;0,0085376
25.04.64 7:26;0,318309615;0,766884094;0;0,194483732;0;-0,56774205;-0,373258319
25.04.64 7:40;0,327773409;0,720117681;0;0,385482893;0;-1,032233918;-0,646751025
25.04.64 7:55;0,337204427;0,669824132;0;0,561114068;0;-1,290163691;-0,729049623
25.04.64 8:09;0,346601725;0,616249785;0;0,714375395;0;-1,301138278;-0,586762883
25.04.64 8:24;0,355964362;0,559657047;0;0,839156831;0;-1,08453919;-0,245382359
25.04.64 8:38;0,365291404;0,500323109;0;0,930483731;0;-0,71455676;0,215926971
25.04.64 8:52;0,374581916;0,438538588;0;0,984715181;0;-0,301814353;0,682900828
25.04.64 9:07;0,383834971;0,374606106;0;0,999689145;0;0,033916315;1,03360546
25.04.64 9:21;0,393049643;0,308838803;0;0,974808656;0;0,193226497;1,168035153
25.04.64 9:36;0,40222501;0,241558808;0;0,911065623;0;0,121581097;1,032646721
25.04.64 9:50;0,411360155;0,173095658;0;0,811001279;0;-0,177174058;0,633827221
25.04.64 10:04;0,420454164;0,103784685;0;0,678604873;0;-0,641616972;0,036987901
25.04.64 10:19;0,429506128;0,033965375;0;0,519154632;0;-1,167670588;-0,648515956
25.04.64 10:33;0,438515142;-0,036020297;0;0,339007334;0;-1,633988212;-1,294980878
25.04.64 10:48;0,447480304;-0,105829542;0;0,145344884;0;-1,931588985;-1,786244101
25.04.64 11:02;0,456400719;-0,175120433;0;-0,054112008;0;-1,990488337;-2,044600346
25.04.64 11:16;0,465275494;-0,243553585;0;-0,251411626;0;-1,796803896;-2,048215522
25.04.64 11:31;0,474103743;-0,310793812;0;-0,438688255;0;-1,396148994;-1,834837249
25.04.64 11:45;0,482884581;-0,376511771;0;-0,608475768;0;-0,882482992;-1,49095876
25.04.64 12:00;0,491617131;-0,440385575;0;-0,754005272;0;-0,37514807;-1,129153342
25.04.64 12:14;0,50030052;-0,502102371;0;-0,869474965;0;0,010285749;-0,859189216
25.04.64 12:28;0,508933879;-0,56135987;0;-0,950281435;0;0,190229804;-0,760051631
25.04.64 12:43;0,517516345;-0,617867828;0;-0,993203183;0;0,133434522;-0,859768662
25.04.64 12:57;0,52604706;-0,67134947;0;-0,996529055;0;-0,131487568;-1,128016623
25.04.64 13:12;0,534525171;-0,721542843;0;-0,960126458;0;-0,523214119;-1,483340577
25.04.64 13:26;0,542949829;-0,768202099;0;-0,885446649;0;-0,927787985;-1,813234634
25.04.64 13:40;0,551320194;-0,811098702;0;-0,775466876;0;-1,226698238;-2,002165114
25.04.64 13:55;0,559635426;-0,850022544;0;-0,634571685;0;-1,326090188;-1,960661874
25.04.64 14:09;0,567894696;-0,884782976;0;-0,468378125;0;-1,179950822;-1,648328947
25.04.64 14:24;0,576097176;-0,915209741;0;-0,283511806;0;-0,801590997;-1,085102803
25.04.64 14:38;0,584242047;-0,941153809;0;-0,087342767;0;-0,260610982;-0,347953749
25.04.64 14:52;0,592328495;-0,962488107;0;0,112308353;0;0,333909949;0,446218302
25.04.64 15:07;0,60035571;-0,979108138;0;0,307482094;0;0,859886414;1,167368507
25.04.64 15:21;0,60832289;-0,990932498;0;0,490397493;0;1,211883131;1,702280624
25.04.64 15:36;0,616229239;-0,997903271;0;0,653762292;0;1,326695929;1,980458222
25.04.64 15:50;0,624073964;-0,999986314;0;0,791063652;0;1,198596756;1,989660408
25.04.64 16:04;0,631856284;-0,997171425;0;0,8968278;0;0,880512468;1,777340268
25.04.64 16:19;0,639575417;-0,989472391;0;0,966838254;0;0,470851036;1,43768929
25.04.64 16:33;0,647230594;-0,976926922;0;0,998303918;0;0,08920271;1,087506627
25.04.64 16:48;0,654821049;-0,959596465;0;0,989970354;0;-0,15313259;0,836837765
25.04.64 17:02;0,662346022;-0,937565905;0;0,942169797;0;-0,180573816;0,761595981
25.04.64 17:16;0,66980476;-0,910943147;0;0,856807903;0;0,028073973;0,884881876
25.04.64 17:31;0,677196519;-0,879858591;0;0,737287782;0;0,434285708;1,171573491
25.04.64 17:45;0,684520559;-0,844464488;0;0,588374324;0;0,949123108;1,537497432
25.04.64 18:00;0,691776147;-0,804934198;0;0,416004238;0;1,454904789;1,870909027
25.04.64 18:14;0,698962559;-0,761461341;0;0,227049376;0;1,833935157;2,060984533
25.04.64 18:28;0,706079074;-0,714258846;0;0,029042772;0;1,997259071;2,026301843
25.04.64 18:43;0,713124983;-0,663557912;0;-0,170121676;0;1,906402746;1,73628107
25.04.64 18:57;0,720099579;-0,609606872;0;-0,36250391;0;1,58277836;1,22027445
25.04.64 19:12;0,727002166;-0,552669977;0;-0,540434256;0;1,102449917;0,562015661
25.04.64 19:26;0,733832053;-0,493026106;0;-0,696819194;0;0,577541812;-0,119277382
25.04.64 19:40;0,740588558;-0,430967392;0;-0,82542415;0;0,128841589;-0,696582562
25.04.64 19:55;0,747271005;-0,366797801;0;-0,92112205;0;-0,143695849;-1,064817899
25.04.64 20:09;0,753878725;-0,300831634;0;-0,98009772;0;-0,185321736;-1,165419456
25.04.64 20:24;0,760411058;-0,233391994;0;-0,999999988;0;0,000221825;-0,999778163
25.04.64 20:38;0,76686735;-0,1648092;0;-0,980035411;0;0,351757278;-0,628278133
25.04.64 20:52;0,773246956;-0,095419171;0;-0,920999915;0;0,765807386;-0,155192529
25.04.64 21:07;0,779549239;-0,025561779;0;-0,825247059;0;1,12210401;0,29685695
25.04.64 21:21;0,785773567;0,044420815;0;-0,696594207;0;1,31322273;0,616628523
25.04.64 21:36;0,791919318;0,114185836;0;-0,540170342;0;1,271085828;0,730915486
25.04.64 21:50;0,797985878;0,183391575;0;-0,36221159;0;0,983842763;0,621631172
25.04.64 22:04;0,80397264;0,251699062;0;-0,169812606;0;0,498993078;0,329180473
25.04.64 22:19;0,809879005;0,318773726;0;0,029356272;0;-0,08801505;-0,058658778
25.04.64 22:33;0,815704384;0,384287038;0;0,227354808;0;-0,656921457;-0,429566649
25.04.64 22:48;0,821448192;0,447918111;0;0,416289425;0;-1,091863463;-0,675574038
25.04.64 23:02;0,827109857;0,509355282;0;0,588627896;0;-1,309509041;-0,720881145
25.04.64 23:16;0,832688811;0,568297631;0;0,737499631;0;-1,279228028;-0,541728397
25.04.64 23:31;0,838184496;0,624456459;0;0,856969582;0;-1,030365072;-0,17339549
25.04.64 23:45;0,843596365;0,677556699;0;0,942274861;0;-0,644835917;0,297438944
26.04.64 0:00;0,848923874;0,727338267;0;0,990014614;0;-0,236861889;0,753152726
26.04.64 0:14;0,854166491;0,773557332;0;0,998285609;0;0,075193603;1,073479213
26.04.64 0:28;0,859323693;0,815987514;-0,792367563;0,966758108;0;0,197989178;1,164747285
26.04.64 0:43;0,864394963;0,854420989;-0,849311799;0,896689011;0;0,086227957;0,982916968
26.04.64 0:57;0,869379794;0,888669511;-0,897769993;0,790871752;0;-0,246099982;0,544771771
26.04.64 1:12;0,874277688;0,91856533;-0,937257966;0,653524933;0;-0,729009246;-0,075484312
26.04.64 1:26;0,879088155;0,943962017;-0,967381167;0,490124137;0;-1,253540288;-0,76341615
26.04.64 1:40;0,883810713;0,964735178;-0,987838615;0,307183639;0;-1,698343844;-1,391160205
26.04.64 1:55;0,888444892;0,980783066;-0,998425906;0,111996698;0;-1,959320783;-1,847324085
26.04.64 2:09;0,892990227;0,99202708;-0,999037255;-0,087655198;0;-1,975061203;-2,0627164
26.04.64 2:24;0,897446263;0,998412145;-0,989666555;-0,283812558;0;-1,74185487;-2,025667427
